66.8101449000	206.2881669333	6.0000000000	
65.4420643267	210.0469374164	6.0000000000	
65.4420643267	210.0469374164	8.0000000000	
66.8101449000	206.2881669333	8.0000000000	
#

66.8101449000	206.2881669333	6.0000000000	
62.8710093750	206.9827943984	6.0000000000	
62.8710093750	206.9827943984	8.0000000000	
66.8101449000	206.2881669333	8.0000000000	
#

66.8101449000	206.2881669333	6.0000000000	
64.2390899483	203.2240239152	6.0000000000	
64.2390899483	203.2240239152	8.0000000000	
66.8101449000	206.2881669333	8.0000000000	
#

66.8101449000	206.2881669333	6.0000000000	
68.1782254733	202.5293964501	6.0000000000	
68.1782254733	202.5293964501	8.0000000000	
66.8101449000	206.2881669333	8.0000000000	
#

66.8101449000	206.2881669333	6.0000000000	
70.7492804251	205.5935394682	6.0000000000	
70.7492804251	205.5935394682	8.0000000000	
66.8101449000	206.2881669333	8.0000000000	
#

66.8101449000	206.2881669333	6.0000000000	
69.3811998518	209.3523099513	6.0000000000	
69.3811998518	209.3523099513	8.0000000000	
66.8101449000	206.2881669333	8.0000000000	
#

66.8101449000	206.2881669333	6.0000000000	
65.4420643267	210.0469374164	6.0000000000	
65.4420643267	210.0469374164	8.0000000000	
66.8101449000	206.2881669333	8.0000000000	
#

