70.8101449000	216.2881669333	3.0000000000	
74.8101449000	216.2881669333	6.0000000000	
74.8101449000	206.2881669333	6.0000000000	
70.8101449000	206.2881669333	3.0000000000	
#

70.8101449000	216.2881669333	3.0000000000	
66.8101449000	216.2881669333	6.0000000000	
66.8101449000	206.2881669333	6.0000000000	
70.8101449000	206.2881669333	3.0000000000	
#

70.8101449000	216.2881669333	3.0000000000	
66.8101449000	216.2881669333	0.0000000000	
66.8101449000	206.2881669333	0.0000000000	
70.8101449000	206.2881669333	3.0000000000	
#

70.8101449000	216.2881669333	3.0000000000	
74.8101449000	216.2881669333	0.0000000000	
74.8101449000	206.2881669333	0.0000000000	
70.8101449000	206.2881669333	3.0000000000	
#

70.8101449000	216.2881669333	3.0000000000	
74.8101449000	216.2881669333	6.0000000000	
74.8101449000	206.2881669333	6.0000000000	
70.8101449000	206.2881669333	3.0000000000	
#

