97.1917422366	158.8822017959	3.0000000000	
99.7628926753	161.9463795684	6.0000000000	
107.4233371065	155.5185034715	6.0000000000	
104.8521866678	152.4543256990	3.0000000000	
#

97.1917422366	158.8822017959	3.0000000000	
94.6205917978	155.8180240234	6.0000000000	
102.2810362290	149.3901479266	6.0000000000	
104.8521866678	152.4543256990	3.0000000000	
#

97.1917422366	158.8822017959	3.0000000000	
94.6205917978	155.8180240234	0.0000000000	
102.2810362290	149.3901479266	0.0000000000	
104.8521866678	152.4543256990	3.0000000000	
#

97.1917422366	158.8822017959	3.0000000000	
99.7628926753	161.9463795684	0.0000000000	
107.4233371065	155.5185034715	0.0000000000	
104.8521866678	152.4543256990	3.0000000000	
#

97.1917422366	158.8822017959	3.0000000000	
99.7628926753	161.9463795684	6.0000000000	
107.4233371065	155.5185034715	6.0000000000	
104.8521866678	152.4543256990	3.0000000000	
#

