139.4256258422	40.2871870789	6.0000000000	
137.4256258422	36.8230854638	6.0000000000	
137.4256258422	36.8230854638	8.0000000000	
139.4256258422	40.2871870789	8.0000000000	
#

139.4256258422	40.2871870789	6.0000000000	
141.4255378409	36.8231362713	6.0000000000	
141.4255378409	36.8231362713	8.0000000000	
139.4256258422	40.2871870789	8.0000000000	
#

139.4256258422	40.2871870789	6.0000000000	
143.4255378409	40.2872378865	6.0000000000	
143.4255378409	40.2872378865	8.0000000000	
139.4256258422	40.2871870789	8.0000000000	
#

139.4256258422	40.2871870789	6.0000000000	
141.4256258422	43.7512886940	6.0000000000	
141.4256258422	43.7512886940	8.0000000000	
139.4256258422	40.2871870789	8.0000000000	
#

139.4256258422	40.2871870789	6.0000000000	
137.4257138435	43.7512378865	6.0000000000	
137.4257138435	43.7512378865	8.0000000000	
139.4256258422	40.2871870789	8.0000000000	
#

139.4256258422	40.2871870789	6.0000000000	
135.4257138435	40.2871362713	6.0000000000	
135.4257138435	40.2871362713	8.0000000000	
139.4256258422	40.2871870789	8.0000000000	
#

139.4256258422	40.2871870789	6.0000000000	
137.4256258422	36.8230854638	6.0000000000	
137.4256258422	36.8230854638	8.0000000000	
139.4256258422	40.2871870789	8.0000000000	
#

